FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/07/2023;ES15;1-;126;66;42;47;51;216;715;803;680;611;591;598;
02/07/2023;ES15;1=;649;908;727;595;540;493;450;530;399;228;182;240;
02/07/2023;ES15;2-;129;46;24;31;39;105;446;685;618;538;603;546;
02/07/2023;ES15;2=;592;718;558;412;416;373;359;419;330;166;143;247;
02/07/2023;ES16;1-;683;423;304;279;212;326;826;1052;1172;1211;1323;1470;
02/07/2023;ES16;1=;1445;1463;1381;1289;950;1170;1261;1338;1143;962;881;938;
02/07/2023;ES16;2-;420;276;203;175;214;426;1245;1526;1457;1363;1347;1366;
02/07/2023;ES16;2=;1291;1385;1202;1124;1205;1156;1223;1288;1256;769;688;580;
02/07/2023;ES17;1-;787;438;245;198;188;181;358;1524;1900;2646;2753;2645;
02/07/2023;ES17;1=;2417;2204;2224;2102;2239;2355;2320;2408;2328;2121;1963;1177;
02/07/2023;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/07/2023;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/07/2023;ES18;1-;160;132;105;54;55;169;787;939;798;689;663;613;
02/07/2023;ES18;1=;563;598;473;423;511;504;551;534;450;297;256;272;
02/07/2023;ES18;2-;306;200;120;67;71;85;219;445;545;670;636;778;
02/07/2023;ES18;2=;825;1302;1328;741;657;731;813;742;730;607;479;525;
02/07/2023;ES19;1-;284;196;175;132;150;290;522;804;880;827;881;888;
02/07/2023;ES19;1=;836;913;827;789;797;802;765;741;684;481;475;424;
02/07/2023;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/07/2023;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/07/2023;ES20;1-;4592;3619;2069;1209;918;933;1664;4274;7436;8111;7745;7568;
02/07/2023;ES20;1=;8332;9592;9999;9999;9999;9999;9714;9602;8794;8816;6925;5812;
02/07/2023;ES20;2-;3821;2769;1395;793;595;1047;2794;9308;9999;9999;9404;8462;
02/07/2023;ES20;2=;8660;8663;9188;9999;9286;7769;8146;7984;7887;7653;6581;5001;
02/07/2023;ES21;1-;125;95;60;49;64;141;462;688;670;729;837;850;
02/07/2023;ES21;1=;967;1113;841;731;737;736;667;656;497;358;335;299;
02/07/2023;ES21;2-;185;112;77;69;91;271;910;1586;1535;1285;1278;1256;
02/07/2023;ES21;2=;1292;1617;1316;991;1021;1006;1034;1033;864;387;320;325;
