FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/06/2021;ES17;1=;1322;1557;1828;1514;1371;1478;1539;1558;1481;1153;712;431
02/06/2021;ES17;2-;244;266;334;401;408;139;110;144;416;503;331;399
02/06/2021;ES17;2=;421;181;343;18;0;0;0;0;0;0;0;0
02/06/2021;ES18;1-;199;54;55;42;77;375;1212;2101;1954;1461;1715;1733
02/06/2021;ES18;1=;1860;2038;1751;1584;1729;1714;1811;1871;1313;894;820;605
02/06/2021;ES18;2-;188;60;42;36;68;309;1059;2023;1769;1418;1534;1868
02/06/2021;ES18;2=;2063;2166;1928;1842;1906;2077;1936;1730;1104;705;550;404
02/06/2021;ES19;1-;66;23;12;6;10;16;103;317;829;659;536;569
02/06/2021;ES19;1=;475;686;746;702;569;751;762;699;542;394;236;148
02/06/2021;ES19;2-;349;186;79;43;30;44;139;947;2377;2800;2461;1645
02/06/2021;ES19;2=;1545;1538;1604;2286;1824;1586;1708;1849;1680;1523;1137;651
02/06/2021;ES20;1-;102;53;49;40;98;285;748;1011;905;861;892;911
02/06/2021;ES20;1=;971;1034;909;889;864;986;888;864;708;451;355;255
02/06/2021;ES20;2-;137;69;62;61;148;419;962;1321;1214;948;1052;1083
02/06/2021;ES20;2=;1107;1121;877;913;997;1055;1006;1062;757;534;424;272
02/06/2021;ES21;1-;405;25;79;31;144;309;613;1075;879;760;803;865
02/06/2021;ES21;1=;1280;931;774;749;891;1145;862;806;553;345;251;190
02/06/2021;ES21;2-;119;62;31;25;60;132;350;855;1055;892;736;673
02/06/2021;ES21;2=;551;567;653;595;606;647;661;625;590;431;297;194
02/06/2021;ES22;1-;188;89;53;48;116;418;909;1603;1970;1871;2026;2132
02/06/2021;ES22;1=;2130;2310;2033;1984;2045;2238;2346;1832;1359;827;656;525
02/06/2021;ES22;2-;237;83;55;62;135;543;1589;2234;2074;1957;1871;2008
02/06/2021;ES22;2=;2229;1974;1844;1996;2059;1983;2012;1852;1378;1019;845;699
02/06/2021;ES23;1-;93;54;54;72;178;500;776;900;749;692;790;971
02/06/2021;ES23;1=;1096;1036;827;802;949;1029;987;931;702;459;293;164
