FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/04/2021;ES08;2=;620;719;776;674;562;688;781;774;723;802;815;753
02/04/2021;ES09;1-;420;155;113;107;85;150;139;210;253;345;502;699
02/04/2021;ES09;1=;750;782;775;684;671;776;872;881;840;770;694;674
02/04/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES10;2-;162;57;45;33;25;44;97;153;194;258;336;445
02/04/2021;ES10;2=;543;552;514;346;402;482;530;457;477;499;491;320
02/04/2021;ES11;1-;805;170;60;33;36;43;197;612;931;946;1172;1575
02/04/2021;ES11;1=;2223;2679;3220;2575;1327;1567;2144;2337;2160;2002;1913;1787
02/04/2021;ES11;2-;127;4;37;22;35;21;14;13;22;44;56;120
02/04/2021;ES11;2=;510;1107;1858;2409;1652;995;1678;1740;2661;2286;2307;1897
02/04/2021;ES12;1-;76;64;58;58;92;203;281;384;590;871;1254;1596
02/04/2021;ES12;1=;1870;1744;1139;1257;1537;1743;1846;1791;1540;1611;1060;225
02/04/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES13;1-;71;46;34;46;63;116;163;220;307;445;661;838
02/04/2021;ES13;1=;1039;1006;668;660;871;939;970;1052;783;810;625;140
02/04/2021;ES13;2-;103;70;63;48;59;120;172;220;319;484;678;906
02/04/2021;ES13;2=;1065;1069;702;748;967;1053;1105;1183;1054;1088;898;266
02/04/2021;ES14;1-;17;8;8;8;6;11;41;40;75;112;149;194
02/04/2021;ES14;1=;280;222;150;142;143;209;196;236;144;162;115;23
02/04/2021;ES14;2-;17;13;3;5;5;9;21;32;59;88;121;143
02/04/2021;ES14;2=;207;188;117;109;125;128;164;191;165;112;82;22
02/04/2021;ES15;1-;14;12;6;15;12;39;109;87;131;145;252;299
02/04/2021;ES15;1=;383;391;241;222;273;328;299;324;303;276;148;22
02/04/2021;ES15;2-;13;4;6;6;11;30;52;65;101;131;216;239
02/04/2021;ES15;2=;368;287;178;195;224;319;159;0;0;0;0;0
02/04/2021;ES16;1-;47;67;46;58;39;130;165;198;288;437;678;834
02/04/2021;ES16;1=;1049;971;676;724;869;975;925;991;805;1019;736;145
02/04/2021;ES16;2-;48;62;43;40;42;102;144;178;288;419;645;841
02/04/2021;ES16;2=;942;874;530;519;724;900;855;876;647;563;407;130
02/04/2021;ES17;1-;67;57;51;44;77;205;293;438;663;927;1417;1805
02/04/2021;ES17;1=;2226;1875;1084;1253;1717;1968;2111;1922;1454;1378;768;189
02/04/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES18;1-;24;17;18;16;13;37;58;115;136;213;297;388
02/04/2021;ES18;1=;467;430;234;283;370;406;418;367;296;320;178;58
02/04/2021;ES18;2-;21;24;9;15;14;16;48;76;100;178;278;486
02/04/2021;ES18;2=;583;519;380;362;461;504;534;529;482;410;341;75
02/04/2021;ES19;1-;58;35;32;33;44;104;134;154;229;320;413;588
02/04/2021;ES19;1=;629;603;419;427;498;582;606;534;462;441;345;136
02/04/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES20;1-;3701;987;326;303;166;177;291;1047;1433;1881;2314;3338
02/04/2021;ES20;1=;4845;6258;6936;6285;4690;4911;6184;6352;5484;5464;5339;5988
02/04/2021;ES20;2-;2812;679;242;176;203;222;632;1795;2305;2505;3161;4299
02/04/2021;ES20;2=;5509;6615;8177;7244;3930;4323;5981;6796;6158;5909;5368;5207
02/04/2021;ES21;1-;25;31;12;14;28;42;67;104;174;270;384;519
02/04/2021;ES21;1=;667;561;337;336;470;529;542;533;446;471;311;65
02/04/2021;ES21;2-;58;20;31;28;33;75;111;146;228;381;577;740
02/04/2021;ES21;2=;930;729;354;453;630;708;736;694;448;411;277;67
02/04/2021;ES22;1-;205;70;73;78;52;67;133;166;187;289;409;587
02/04/2021;ES22;1=;695;771;733;516;458;607;748;769;669;586;565;520
02/04/2021;ES22;2-;299;109;67;85;79;68;112;147;189;296;435;547
02/04/2021;ES22;2=;725;876;872;669;599;729;864;761;830;765;682;723
02/04/2021;ES23;1-;323;148;118;117;109;139;347;357;427;592;839;1260
02/04/2021;ES23;1=;1427;1692;1566;1009;978;1373;1679;1568;1409;1137;886;936
02/04/2021;ES23;2-;878;275;173;159;145;157;278;343;350;484;721;935
02/04/2021;ES23;2=;1275;1539;1682;1414;1342;1563;1753;1611;1696;1868;1798;1987
02/04/2021;ES24;1-;117;46;33;29;25;41;45;56;74;120;162;246
02/04/2021;ES24;1=;390;462;389;278;262;346;410;402;379;330;366;297
02/04/2021;ES24;2-;87;43;34;32;39;28;39;95;81;123;208;261
02/04/2021;ES24;2=;351;430;355;236;234;304;283;297;283;214;207;166
02/04/2021;ES25;1-;75;31;23;29;20;26;45;53;51;81;96;100
02/04/2021;ES25;1=;134;148;169;148;143;155;129;137;188;169;164;132
02/04/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2021;ES26;1-;135;61;55;39;42;54;60;84;75;117;145;158
02/04/2021;ES26;1=;242;284;242;219;191;224;292;276;267;307;247;223
02/04/2021;ES26;2-;139;62;40;43;37;35;53;67;69;123;162;192
02/04/2021;ES26;2=;246;283;319;270;247;256;312;293;329;320;290;258
02/04/2021;ES27;1-;519;197;152;117;132;153;239;336;381;542;760;930
02/04/2021;ES27;1=;1242;1410;1407;1136;1091;1262;1441;1424;1342;1204;1109;1097
02/04/2021;ES27;2-;94;64;43;73;93;110;158;190;235;327;544;792
02/04/2021;ES27;2=;845;809;631;609;787;864;816;887;829;961;664;196
