COD_VIA;VIA_SQC;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;FECHA_DE_ALTA;FECHA_DE_BAJA;VIA_ESTADO
906088;1;TRAVESÍA;DE;PORTUGAL;PORTUGAL;01/01/1986;01/01/2008;H
906091;2;CALLE;DE;MARAVILLA;MARAVILLA;30/11/1990;;V
906091;1;CALLE;DE;WAD-RAS;WAD-RÁS;01/01/1986;30/11/1990;V
906092;1;CALLE;DE LA;TAPIA JEFATURA INTENDENCIA;TAPIA JEFATURA INTENDENCIA;01/01/1986;01/01/1998;H
906095;2;CALLE;DE LA;CORONILA;CORONILA;30/11/1990;;V
906095;1;CALLE;DE;BELCHITE;BELCHITE;01/01/1986;30/11/1990;V
906096;1;CAMINO;DE LAS;VIÑAS;VIÑAS;01/01/1982;01/01/2008;H
906102;1;TRAVESÍA;;TERCERA DE JUAN PASCUAL DE MENA;TERCERA DE JUAN PASCUAL DE MENA;01/01/1986;01/01/2008;H
906104;1;TRAVESÍA;;PRIMERA DE JUAN PASCUAL DE MENA;PRIMERA DE JUAN PASCUAL DE MENA;01/01/1986;01/01/2008;H
906105;1;TRAVESÍA;;SEGUNDA DE JUAN PASCUAL DE MENA;SEGUNDA DE JUAN PASCUAL DE MENA;01/01/1986;01/01/2008;H
906106;2;CALLE;DE;ACEREIRO;ACEREIRO;30/11/1990;;V
906106;1;CALLE;DE;TERUEL;TERUEL;01/01/1986;30/11/1990;V
906108;2;CALLE;DE LA;BELLADONA;BELLADONA;30/11/1990;;V
906108;1;CALLE;DE;BAILEN;BAILÉN;01/01/1986;30/11/1990;V
906115;1;CARRETERA;DEL;BARRIO DE LA FORTUNA;BARRIO DE LA FORTUNA;01/01/1982;;V
906116;1;CARRETERA;DE;AISA;AISA;01/01/1986;27/01/2004;H
906117;1;ACCESO;AL;PASEO EXTREMADURA;PASEO EXTREMADURA;01/01/1986;01/01/2008;H
906123;1;TRAVESÍA;DE;SAN BENIGNO;SAN BENIGNO;01/01/1986;01/01/2008;H
906124;1;CARRETERA;DE LA;VENTA DE LA RUBIA;VENTA DE LA RUBIA;01/01/1982;;V
906126;1;ACCESO;A LA;AVENIDA DE CARONDELET;AVENIDA DE CARONDELET;01/01/1986;01/01/2008;H
906129;1;CARRETERA;DE;CANILLEJAS;CANILLEJAS;01/01/1986;01/01/2008;H
906134;1;TRAVESÍA;DE;SERVATOR;SERVATOR;01/01/1986;26/05/2009;H
906135;1;CAMINO;DE LA;ALMENDRERA;ALMENDRERA;01/01/1982;19/03/2013;H
906137;1;PASEO;DEL;SANTO;SANTO;01/01/1982;;V
906140;1;CALLE;;C;C;01/01/1986;15/05/1991;H
906141;1;CALLE;;A;A;01/01/1986;01/01/1998;H
906142;1;CALLE;;F;F;01/01/1986;01/01/2002;H
906143;1;CALLE;;F;F;01/01/1986;01/01/2002;H
906144;1;CALLE;;B;B;01/01/1986;01/01/1998;H
906145;1;CALLE;;D;D;01/01/1986;01/01/1998;H
906151;1;TRAVESÍA;DE;GOLMAYO;GOLMAYO;01/01/1986;;V
906152;1;ACCESO;DE LA;CAÑADA REAL DE MERINAS A LA AV. DE LA HISPANIDAD;CAÑADA REAL DE MERINAS A LA AV. DE LA HISPANIDAD;01/01/1986;09/03/2011;H
906153;1;PASAJE;DEL;BERGANTIN;BERGANTÍN;01/01/1986;31/05/1990;H
906154;1;CAMINO;DE;HORTALEZA A LA ALAMEDA OSUNA;HORTALEZA A LA ALAMEDA OSUNA;01/01/1982;01/01/2008;H
906155;1;CALLE;DE;LA FUENTE;LA FUENTE;01/01/1986;;V
906159;1;CAMINO;DE;VIÑABLES;VIÑABLES;01/01/1982;01/01/2008;H
906160;1;CAMINO;DE LOS;MOSCATELARES;MOSCATELARES;01/01/1960;01/01/2008;H
906161;1;CAMINO;DE;BARAJAS A TORRELAGUNA;BARAJAS A TORRELAGUNA;18/11/1949;01/01/2008;H
906165;1;CAMINO;DEL;CONEJO;CONEJO;01/01/1982;01/01/2008;H
906166;1;CAMINO;DE LA;PRESA DE NAVARRA;PRESA DE NAVARRA;01/01/1982;01/01/2008;H
906169;1;CALLE;DE LAS;ADELFAS;ADELFAS;01/01/1975;21/03/1975;H
906170;1;CAMINO;DE;VALHONDO O BARAJAS;VALHONDO O BARAJAS;01/01/1986;01/01/1998;H
906171;1;CALLE;DE LA;BRISA;BRISA;03/12/1981;04/12/1981;H
906173;1;CARRETERA;DE;CIRCUNVALACION;CIRCUNVALACIÓN;01/01/1986;01/01/2008;H
906179;1;CARRETERA;DEL;CEMENTERIO NUEVO;CEMENTERIO NUEVO;01/01/1986;;V
906180;1;CAMINO;DEL;GUIJO;GUIJO;01/01/1982;01/01/2008;H
906182;1;CARRETERA;DE;AJALVIR A VICALVARO;AJALVIR A VICÁLVARO;01/01/1986;01/01/2008;H
906183;1;CAMINO;DE LA;CARRETERA DE BARAJAS A PARACUELLOS;CARRETERA DE BARAJAS A PARACUELLOS;01/01/1982;01/01/2008;H
906184;1;ACCESO;A LA;AVENIDA DE SAN LUIS POR PINAR DEL REYY;AVENIDA DE SAN LUIS POR PINAR DEL REYY;01/01/1986;01/01/1998;H
906189;1;CAMINO;DE LA;LAGUNA;LAGUNA;01/01/1986;;V
906189;2;CAMINO;DE;VALDEHIGUERAS;VALDEHIGUERAS;01/01/1986;01/01/2012;V
906195;1;CAMINO;DEL;CERRO DE LA CABAÑA;CERRO DE LA CABAÑA;01/01/1986;01/12/2012;H
906198;1;CAMINO;DE LA;LAGUNA A VALDEHIGUERA;LAGUNA A VALDEHIGUERA;01/01/1986;01/01/2008;H
906200;1;CAMINO;DE;VALDEFUENTES;VALDEFUENTES;01/01/1982;24/09/2013;H
906205;1;PARTICULAR;DE;SANCHINARRO;SANCHINARRO;01/01/1986;01/01/1999;H
906206;1;CAMINO;DE LA;CASA DE HINOJOSA;CASA DE HINOJOSA;01/01/1986;01/01/2008;H
906213;1;TRAVESÍA;DE;MONOVAR;MONÓVAR;01/01/1982;;V
906219;1;CAMINO;DE LAS;DEHESILLAS;DEHESILLAS;01/01/1986;15/05/1991;H
906220;1;CAMINO;DE LA;CONCEPCION;CONCEPCIÓN;01/01/1986;15/05/1991;H
906220;2;CAMINO;DE;LA CONCEPCION;LA CONCEPCIÓN;01/01/1986;15/05/1991;H
906223;1;TRAVESÍA;DE;VALDECALERAS;VALDECALERAS;01/01/1986;26/05/2009;H
906227;1;CARRETERA;DEL;MEDIODIA;MEDIODÍA;01/01/1986;;V
906228;1;CARRETERA;DEL;COLEGIO ASUNCION CUESTA BLANCA;COLEGIO ASUNCIÓN CUESTA BLANCA;01/01/1982;27/04/2004;H
906231;1;CAMINO;;ALTO DE HORTALEZA;ALTO DE HORTALEZA;22/07/1949;;V
906232;1;CAMINO;DE;CANILLAS A VALDELAHIGUERA;CANILLAS A VALDELAHIGUERA;01/01/1986;02/04/1996;H
906233;1;CAMINO;;VIEJO DE BARAJAS A VALDECARROS;VIEJO DE BARAJAS A VALDECARROS;22/07/1949;01/01/1999;H
906236;1;PLAZA;DE;GUAPOTA;GUAPOTA;01/01/1964;;V
906239;1;CAMINO;;VIEJO DE HORTALEZA A ALCOBENDAS;VIEJO DE HORTALEZA A ALCOBENDAS;01/01/1986;19/03/2013;H
906240;1;CALLE;;PARALELA A ROBLA;PARALELA A ROBLA;01/01/1986;01/01/2007;H
906249;1;TRAVESÍA;DE;MONTORO;MONTORO;01/01/1986;01/01/1998;H
906252;1;PLAZA;DE;EL CAPRICHO;EL CAPRICHO;01/01/1982;;V
906253;1;CAMINO;DEL;PERDIDO;PERDIDO;01/01/1986;01/01/2008;H
906255;1;CAMINO;DE;COSLADA;COSLADA;01/01/1986;;V
906262;1;TRAVESÍA;DEL;DOCTOR FERRANZ;DOCTOR FERRANZ;01/01/1986;01/01/2008;H
906263;2;CALLE;DE LA;SAUCEDA;SAUCEDA;23/12/2004;;V
906263;1;CAMINO;DEL;ARROYO DE VALDEBEBAS;ARROYO DE VALDEBEBAS;01/01/1986;23/12/2004;V
906267;1;CALLE;DE;COLADA DE LA TORRECILLA;COLADA DE LA TORRECILLA;01/01/1986;01/01/2008;H
906271;1;CAMINO;;VIEJO A LA CANTERA DE LA INMACULADA;VIEJO A LA CANTERA DE LA INMACULADA;01/01/1986;;V
906273;1;AVENIDA;DE;COVIBAR;COVIBAR;03/11/1986;04/08/2006;H
906276;1;CAMINO;DE LA;HORCA;HORCA;01/01/1986;01/01/2008;H
906277;1;CAMINO;DEL;BODONAL;BODONAL;01/01/1986;;V
906278;1;CAMINO;DEL;VALLE DE LA TORRE A CASA QUERADA;VALLE DE LA TORRE A CASA QUERADA;01/01/1986;;V
906283;1;CAMINO;DE LA;CANTERA;CANTERA;01/01/1982;12/02/2013;H
906284;1;CAMINO;DEL;CERRO ALMODOVAR;CERRO ALMODÓVAR;01/01/1986;19/03/2013;H
906285;1;CAMINO;DE LOS;ERIALES;ERIALES;01/01/1980;01/01/2008;H
906286;1;CAMINO;DE LA;DEPURADORA;DEPURADORA;01/01/1986;01/01/2008;H
906287;1;CAMINO;DE;TORRELAGUNA;TORRELAGUNA;01/01/1986;01/01/2008;H
906288;1;CALLE;DE LOS;JUANES;JUANES;01/01/1986;01/01/2007;H
906294;1;CARRETERA;DE LA;AVDA. DEL MEDITERRANEO A CTRA. DE RIVAS;AVDA. DEL MEDITERRÁNEO A CTRA. DE RIVAS;01/01/1982;01/01/2008;H
906311;1;TRASERA;DE;SAN ROMAN DEL VALLE;SAN ROMÁN DEL VALLE;01/01/1986;01/01/2008;H
906332;1;CAMINO;DE;VALDECARROS;VALDECARROS;01/01/1986;;V
909000;1;ACCESO;A LA;M-30 ENTRADA N.O. POR CTRA. DE COLMENAR;M-30 ENTRADA N.O. POR CTRA. DE COLMENAR;01/01/1986;01/01/1998;H
909001;1;ACCESO;A LA;M-30 ENTRADA N.E. POR CTRA. DE COLMENAR;M-30 ENTRADA N.E. POR CTRA. DE COLMENAR;01/01/1986;01/01/1998;H
909002;1;ACCESO;A LA;M-30 SALIDA N.O. A CTRA. DE COLMENAR VIE;M-30 SALIDA N.O. A CTRA. DE COLMENAR VIE;01/01/1986;01/01/1998;H
909003;1;ACCESO;A LA;M-30 SALIDA S.O. A CTRA. DE COLMENAR VIE;M-30 SALIDA S.O. A CTRA. DE COLMENAR VIE;01/01/1986;01/01/1998;H
909004;1;ACCESO;A LA;M-30 SALIDA N.E. A CTRA. DE COLMENAR VIE;M-30 SALIDA N.E. A CTRA. DE COLMENAR VIE;01/01/1986;01/01/1998;H
909005;1;ACCESO;A LA;M-30 SALIDA S.E. A CTRA. DE COLMENAR VIE;M-30 SALIDA S.E. A CTRA. DE COLMENAR VIE;01/01/1986;01/01/1998;H
909006;1;ACCESO;A LA;M-30 ENTRADA S.E. A AVDA. DE AMERICA;M-30 ENTRADA S.E. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909007;1;ACCESO;A LA;M-30 ENTRADA N.E. A AVDA. DE AMERICA;M-30 ENTRADA N.E. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909008;1;ACCESO;A LA;M-30 SALIDA N.O. A AVDA. DE AMERICA;M-30 SALIDA N.O. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909009;1;ACCESO;A LA;M-30 SALIDA S.O. A AVDA. DE AMERICA;M-30 SALIDA S.O. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909011;1;ACCESO;A LA;M-30 ENTRADA S.O. POR CUESTA DEL SAGRADO;M-30 ENTRADA S.O. POR CUESTA DEL SAGRADO;01/01/1986;01/01/1998;H
909012;1;ACCESO;A LAS;M-30 SALIDA N.E. A CUESTA DEL SAGRADO CO;M-30 SALIDA N.E. A CUESTA DEL SAGRADO CO;01/01/1986;01/01/1998;H
909013;1;ACCESO;A LA;M-30 SALIDA S.E. POR CUESTA DEL SAGRADO;M-30 SALIDA S.E. POR CUESTA DEL SAGRADO;01/01/1986;01/01/1998;H
909016;1;ACCESO;A LA;M-30 SALIDA S.O. A PZA. DE JOSE MARIA SO;M-30 SALIDA S.O. A PZA. DE JOSÉ MARÍA SO;01/01/1986;01/01/1998;H
909019;1;ACCESO;A LA;M-30 SALIDA N.O. A PADRE CLARET;M-30 SALIDA N.O. A PADRE CLARET;01/01/1986;01/01/1998;H
909020;1;ACCESO;A LA;M-30 ENTRADA N.O. POR PADRE CLARET;M-30 ENTRADA N.O. POR PADRE CLARET;01/01/1986;01/01/1998;H
909021;1;ACCESO;A LA;M-30 ENTRADA N.E. POR TORRELAGUNA;M-30 ENTRADA N.E. POR TORRELAGUNA;01/01/1986;01/01/1998;H
909023;1;ACCESO;A LA;M-30 ENTRADA N.E. POR AVDA. DE AMERICA;M-30 ENTRADA N.E. POR AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909024;1;ACCESO;A LA;M-30 ENTRADA S.E. POR AVDA. DE AMERICA;M-30 ENTRADA S.E. POR AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909025;1;ACCESO;A LA;M-30 SALIDA S.E. A AVDA. DE AMERICA;M-30 SALIDA S.E. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909026;1;ACCESO;A LA;M-30 SALIDA N.O. A AVDA. DE AMERICA;M-30 SALIDA N.O. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909027;1;ACCESO;A LA;M-30 ENTRADA N.O. POR AVDA. DE AMERICA;M-30 ENTRADA N.O. POR AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909028;1;ACCESO;A LA;M-30 SALIDA S.O. A AVDA. DE AMERICA;M-30 SALIDA S.O. A AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909029;1;ACCESO;A LA;M-30 ENTRADA S.O. POR AVDA. DE AMERICA;M-30 ENTRADA S.O. POR AVDA. DE AMÉRICA;01/01/1986;01/01/1998;H
909030;1;ACCESO;A LA;M-30 ENTRADA N.O. POR SALVADOR DE MADARI;M-30 ENTRADA N.O. POR SALVADOR DE MADARI;01/01/1986;01/01/1998;H
909032;1;ACCESO;A LA;M-30 SALIDA N.O. A AVDA. DE BRASILIA;M-30 SALIDA N.O. A AVDA. DE BRASILIA;01/01/1986;01/01/1998;H
909033;1;ACCESO;A LA;M-30 ENTRADA S.O. POR AVDA. DEL BRASIL;M-30 ENTRADA S.O. POR AVDA. DEL BRASIL;01/01/1986;01/01/1998;H
909034;1;ACCESO;A LA;M-30 SALIDA N.E. A SAN MARCELO;M-30 SALIDA N.E. A SAN MARCELO;01/01/1986;01/01/1998;H
909035;1;ACCESO;A LA;M-30 SALIDA N.O. A O'DONNELL;M-30 SALIDA N.O. A O'DONNELL;01/01/1986;01/01/1998;H
909036;1;ACCESO;A LA;M-30 ENTRADA N.O. POR O'DONNELL;M-30 ENTRADA N.O. POR O'DONNELL;01/01/1986;01/01/1998;H
909037;1;ACCESO;A LA;M-30 ENTRADA S.O. POR O'DONNELL;M-30 ENTRADA S.O. POR O'DONNELL;01/01/1986;01/01/1998;H
909038;1;ACCESO;A LA;M-30 SALIDA S.O. A O'DONNELL;M-30 SALIDA S.O. A O'DONNELL;01/01/1986;01/01/1998;H
909039;1;ACCESO;A LA;M-30 SALIDA N.E. A O'DONNELL;M-30 SALIDA N.E. A O'DONNELL;01/01/1986;01/01/1998;H
909040;1;ACCESO;A LA;M-30 ENTRADA S.E. POR O'DONNELL;M-30 ENTRADA S.E. POR O'DONNELL;01/01/1986;01/01/1998;H
909041;1;ACCESO;A LA;M-30 SALIDA N.O. A LIRIA;M-30 SALIDA N.O. A LIRIA;01/01/1986;01/01/1998;H
909042;1;ACCESO;A LA;M-30 ENTRADA N.O. POR AVDA. DEL MEDITERR;M-30 ENTRADA N.O. POR AVDA. DEL MEDITERR;01/01/1986;01/01/1998;H
909043;1;ACCESO;A LA;M-30 ENTRADA N.E. POR AVDA. DEL MEDITERR;M-30 ENTRADA N.E. POR AVDA. DEL MEDITERR;01/01/1986;01/01/1998;H
909044;1;ACCESO;A LA;M-30 SALIDA N.E. A AVDA. DEL MEDITERRANEO;M-30 SALIDA N.E. A AVDA. DEL MEDITERRÁNEO;01/01/1986;01/01/1998;H
909045;1;ACCESO;A LA;M-30 SALIDA S.E. A AVDA. DEL MEDITERRANE;M-30 SALIDA S.E. A AVDA. DEL MEDITERRÁNE;01/01/1986;01/01/1998;H
909046;1;ACCESO;A LA;M-30 ENTRADA S.E. POR AVDA. DEL MEDITERR;M-30 ENTRADA S.E. POR AVDA. DEL MEDITERR;01/01/1986;01/01/1998;H
909047;1;ACCESO;A LA;M-30 ENTRADA N.O. POR CARLOS Y GUILLERMO;M-30 ENTRADA N.O. POR CARLOS Y GUILLERMO;01/01/1986;01/01/1998;H
909048;1;ACCESO;A LA;M-30 SALIDA N.O. A CARLOS Y GUILLERMO FE;M-30 SALIDA N.O. A CARLOS Y GUILLERMO FE;01/01/1986;01/01/1998;H
909049;1;ACCESO;A LA;M-30 ENTRADA N.E. POR MENDEZ ALVARO;M-30 ENTRADA N.E. POR MÉNDEZ ÁLVARO;01/01/1986;01/01/1998;H
909050;1;ACCESO;A LA;M-30 SALIDA S.E. A MENDEZ ALVARO;M-30 SALIDA S.E. A MÉNDEZ ÁLVARO;01/01/1986;01/01/1998;H
909051;1;ACCESO;A LA;M-30 SALIDA N.O. A MENDEZ ALVARO;M-30 SALIDA N.O. A MÉNDEZ ÁLVARO;01/01/1986;01/01/1998;H
909052;1;ACCESO;A LA;M-30 ENTRADA S.O. POR MENDEZ ALVARO;M-30 ENTRADA S.O. POR MÉNDEZ ÁLVARO;01/01/1986;01/01/1998;H
909053;1;ACCESO;A LA;M-30 ENTRADA S.O. POR EMBAJADORES;M-30 ENTRADA S.O. POR EMBAJADORES;01/01/1986;01/01/1998;H
909054;1;ACCESO;A LA;M-30 SALIDA N.O. A EMBAJADORES;M-30 SALIDA N.O. A EMBAJADORES;01/01/1986;01/01/1998;H
909055;1;ACCESO;A LA;AVDA. DEL MANZANARES ENTRADA S.E. POR SA;AVDA. DEL MANZANARES ENTRADA S.E. POR SA;01/01/1986;01/01/1998;H
909056;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA S.E. A SANTA;AVDA. DEL MANZANARES SALIDA S.E. A SANTA;01/01/1986;01/01/1998;H
909057;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA N.E. A SANTA;AVDA. DEL MANZANARES SALIDA N.E. A SANTA;01/01/1986;01/01/1998;H
909058;1;ACCESO;A LA;AVDA. DEL MANZANARES ENTRADA N.O. POR SA;AVDA. DEL MANZANARES ENTRADA N.O. POR SA;01/01/1986;01/01/1998;H
909059;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA N.O. A SANTA;AVDA. DEL MANZANARES SALIDA N.O. A SANTA;01/01/1986;01/01/1998;H
909060;1;ACCESO;A LA;AVDA. DEL MANZANARES ENTRADA S.O. A SANT;AVDA. DEL MANZANARES ENTRADA S.O. A SANT;01/01/1986;01/01/1998;H
909061;1;ACCESO;A LA;AVDA. DEL MANZANARES ENTRADA N.O. POR PA;AVDA. DEL MANZANARES ENTRADA N.O. POR PA;01/01/1986;01/01/1998;H
909062;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA N.O. A MARQU;AVDA. DEL MANZANARES SALIDA N.O. A MARQU;01/01/1986;01/01/1998;H
909063;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA S.E. A PASEO;AVDA. DEL MANZANARES SALIDA S.E. A PASEO;01/01/1986;01/01/1998;H
909064;1;ACCESO;A LA;AVDA. DEL MANZANARES ENTRADA N.O.;AVDA. DEL MANZANARES ENTRADA N.O.;01/01/1986;01/01/1998;H
909065;1;ACCESO;A LA;AVDA. DEL MANZANARES SALIDA N.O. A AVDA.;AVDA. DEL MANZANARES SALIDA N.O. A AVDA.;01/01/1986;01/01/1998;H
909066;1;ACCESO;A LA;M-30 ENTRADA S.E. POR AVDA. DE ANDALUCIA;M-30 ENTRADA S.E. POR AVDA. DE ANDALUCÍA;01/01/1986;01/01/1998;H
909067;1;ACCESO;A LA;M-30 SALIDA S.O. A AVDA. DE ANDALUCIA;M-30 SALIDA S.O. A AVDA. DE ANDALUCÍA;01/01/1986;01/01/1998;H
909068;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA;CTRA. DE COLMENAR VIEJO ENTRADA;01/01/1986;01/01/1998;H
909069;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA S.O.;CTRA. DE COLMENAR VIEJO SALIDA S.O.;01/01/1986;01/01/1998;H
909070;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.O.;CTRA. DE COLMENAR VIEJO SALIDA N.O.;01/01/1986;01/01/1998;H
909071;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909072;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E.;CTRA. DE COLMENAR VIEJO SALIDA N.E.;01/01/1986;01/01/1998;H
909073;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA S.E. POR;CTRA. DE COLMENAR VIEJO ENTRADA S.E. POR;01/01/1986;01/01/1998;H
909074;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA S.E.;CTRA. DE COLMENAR VIEJO SALIDA S.E.;01/01/1986;01/01/1998;H
909075;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909076;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E. A CO;CTRA. DE COLMENAR VIEJO SALIDA N.E. A CO;01/01/1986;01/01/1998;H
909077;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;01/01/1986;01/01/1998;H
909078;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA S.E. A CT;CTRA. DE COLMENAR VIEJO SALIDA S.E. A CT;01/01/1986;01/01/1998;H
909079;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;01/01/1986;01/01/1998;H
909080;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909081;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E. A PL;CTRA. DE COLMENAR VIEJO SALIDA N.E. A PL;01/01/1986;01/01/1998;H
909082;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;01/01/1986;01/01/1998;H
909083;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909084;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;01/01/1986;01/01/1998;H
909085;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909086;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;CTRA. DE COLMENAR VIEJO SALIDA N.O. A CT;01/01/1986;01/01/1998;H
909087;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E. A CT;CTRA. DE COLMENAR VIEJO SALIDA N.E. A CT;01/01/1986;01/01/1998;H
909088;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;CTRA. DE COLMENAR VIEJO ENTRADA N.E. POR;01/01/1986;01/01/1998;H
909089;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA S.E. A LA;CTRA. DE COLMENAR VIEJO SALIDA S.E. A LA;01/01/1986;01/01/1998;H
909090;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E. A LA;CTRA. DE COLMENAR VIEJO SALIDA N.E. A LA;01/01/1986;01/01/1998;H
909091;1;ACCESO;A LA;CTRA. DE COLMENAR VIEJO ENTRADA S.O. POR;CTRA. DE COLMENAR VIEJO ENTRADA S.O. POR;01/01/1986;01/01/1998;H
909092;1;ACCESO;A LA;AVDA. DE AMERICA SALIDA N.O. A AVDA. DE;AVDA. DE AMÉRICA SALIDA N.O. A AVDA. DE;01/01/1986;01/01/1998;H
909093;1;ACCESO;A LA;AVENIDA DE AMERICA SALIDA N.O.;AVENIDA DE AMÉRICA SALIDA N.O.;01/01/1986;01/01/1998;H
909094;1;ACCESO;A LA;AVDA. DE AMERICA ENTRADA N.O. POR AVDA.;AVDA. DE AMÉRICA ENTRADA N.O. POR AVDA.;01/01/1986;01/01/1998;H
909095;1;ACCESO;A LA;AVENIDA DE AMERICA SALIDA S.E.;AVENIDA DE AMÉRICA SALIDA S.E.;01/01/1986;01/01/1998;H
909096;1;ACCESO;A LA;AVDA. DE AMERICA ENTRADA S.E. POR AVDA.;AVDA. DE AMÉRICA ENTRADA S.E. POR AVDA.;01/01/1986;01/01/1998;H
909097;1;ACCESO;A LA;AVDA. DE AMERICA ENTRADA N.O. POR AVDA.;AVDA. DE AMÉRICA ENTRADA N.O. POR AVDA.;01/01/1986;01/01/1998;H
909098;1;ACCESO;A LA;AVDA. DE ARAGON SALIDA N.E. POR AVDA. DE;AVDA. DE ARAGÓN SALIDA N.E. POR AVDA. DE;01/01/1986;01/01/1998;H
909099;1;ACCESO;A LA;AVDA. DE ARAGON ENTRADA N.E. POR TERMINO;AVDA. DE ARAGÓN ENTRADA N.E. POR TÉRMINO;01/01/1986;01/01/1998;H
909100;1;ACCESO;A LA;AVDA. DE ARAGON SALIDA N.E. A TERMINO MU;AVDA. DE ARAGÓN SALIDA N.E. A TÉRMINO MU;01/01/1986;01/01/1998;H
909101;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO SALIDA N.E. A PZA;AVDA. DEL MEDITERRÁNEO SALIDA N.E. A PZA;01/01/1986;01/01/1998;H
909102;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO ENTRADA N.E. POR;AVDA. DEL MEDITERRÁNEO ENTRADA N.E. POR;01/01/1986;01/01/1998;H
909104;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO ENTRADA N.O. POR;AVDA. DEL MEDITERRÁNEO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909105;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO ENTRADA N.E. POR;AVDA. DEL MEDITERRÁNEO ENTRADA N.E. POR;01/01/1986;01/01/1998;H
909107;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO ENTRADA S.E. POR;AVDA. DEL MEDITERRÁNEO ENTRADA S.E. POR;01/01/1986;01/01/1998;H
909108;1;ACCESO;A LA;AVENIDA DEL MEDITERRANEO SALIDA S.E.;AVENIDA DEL MEDITERRÁNEO SALIDA S.E.;01/01/1986;01/01/1998;H
909109;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO ENTRADA N.O. POR;AVDA. DEL MEDITERRÁNEO ENTRADA N.O. POR;01/01/1986;01/01/1998;H
909110;1;ACCESO;A LA;AVDA. DEL MEDITERRANEO SALIDA N.O. A CTR;AVDA. DEL MEDITERRÁNEO SALIDA N.O. A CTR;01/01/1986;01/01/1998;H
