FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/03/2023;ES14;1-;30;16;14;11;14;58;189;554;516;374;403;360;
02/03/2023;ES14;1=;356;351;306;350;346;331;301;299;204;138;145;91;
02/03/2023;ES14;2-;15;14;19;18;6;33;98;204;211;234;307;269;
02/03/2023;ES14;2=;299;302;207;228;305;279;248;208;170;108;103;78;
02/03/2023;ES15;1-;55;25;20;26;48;254;926;1211;917;737;748;670;
02/03/2023;ES15;1=;845;1087;856;766;778;843;763;651;444;262;544;178;
02/03/2023;ES15;2-;44;22;16;15;26;117;579;1042;1056;785;666;614;
02/03/2023;ES15;2=;565;646;807;667;794;856;945;712;372;214;174;99;
02/03/2023;ES16;1-;260;159;150;148;147;303;1025;1354;1244;1253;1390;1485;
02/03/2023;ES16;1=;1500;1444;1463;1479;1612;1669;1580;1479;1135;777;996;766;
02/03/2023;ES16;2-;196;116;90;102;127;453;1431;1560;1537;1623;1452;1425;
02/03/2023;ES16;2=;1451;1378;1250;1373;1482;1481;1544;1383;919;546;579;504;
02/03/2023;ES17;1-;308;201;190;193;312;1290;2905;3235;3143;2902;2720;2633;
02/03/2023;ES17;1=;2525;2391;2404;2535;2772;2753;2731;2866;1918;1244;992;651;
02/03/2023;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES18;1-;68;39;33;30;29;243;1072;1295;1142;756;773;682;
02/03/2023;ES18;1=;652;611;533;634;665;625;578;492;301;214;216;171;
02/03/2023;ES18;2-;102;56;32;43;31;84;237;515;600;684;695;824;
02/03/2023;ES18;2=;804;1107;910;791;955;1100;1132;856;616;393;568;286;
02/03/2023;ES19;1-;188;120;126;95;110;304;588;988;1095;1040;939;1117;
02/03/2023;ES19;1=;1676;1330;964;962;1020;1132;1223;1220;796;458;733;341;
02/03/2023;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/03/2023;ES20;1-;3646;2069;964;613;547;624;1322;4211;8811;9999;9162;7663;
02/03/2023;ES20;1=;8381;8952;9999;9999;9999;9999;9999;9999;9999;9999;7310;5106;
02/03/2023;ES20;2-;2846;1430;639;471;482;869;2712;9999;9996;9656;9889;9478;
02/03/2023;ES20;2=;9140;9239;9744;9999;9999;9999;9999;9999;9999;9102;6135;4171;
02/03/2023;ES21;1-;75;34;41;31;51;175;697;1495;1062;827;924;959;
02/03/2023;ES21;1=;1083;1185;905;993;1075;1170;1358;1297;704;380;790;273;
02/03/2023;ES21;2-;85;43;41;31;77;327;973;1985;1991;1647;1531;1732;
02/03/2023;ES21;2=;1810;1665;1316;1600;1825;2001;2045;1702;771;367;529;251;
