tipo_bloque,C,50;TIPO,C,254;VIA_CLASE,C,254;VIA_PAR,C,254;VIA_NOMBRE,C,254;CLASE_APP,C,254;NUMERO,N,10,0;COD_NDP,N,10,0;DISTRITO,N,10,0;BARRIO,N,10,0;X_UTM,N,19,11;Y_UTM,N,19,11
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+290;20XC29ALUM01;9;1;437451,6994;4475849,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+310;20XC31ALUM01;9;1;437445,0101;4475876,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+340;20XC34ALUM01;9;1;437437,6517;4475903,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+370;20XC37ALUM01;9;1;437432,3003;4475932,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+420;20XC42ALUM01;9;1;437422,2663;4475974,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+460;20XC46ALUM01;9;1;437411,5633;4476012,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+590;20XC59ALUM01;9;1;437384,0526;4476135,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+610;20XC61ALUM01;9;1;437378,064;4476159,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+620;20XC62ALUM01;9;1;437377,2311;4476163,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+620;20XC62ALUM02;9;1;437376,1069;4476169,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+630;20XC63ALUM01;9;1;437368,676;4476175,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+660;20XC66ALUM01;9;1;437362,5676;4476206,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+740;20XC74ALUM01;9;3;437356,5648;4476303,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+790;20XC79ALUM01;9;3;437359,3044;4476351,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+840;20XC84ALUM01;9;3;437370,9047;4476402,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+890;20XC89ALUM01;9;3;437383,8792;4476449,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;20+960;20XC96ALUM01;9;3;437396,1667;4476501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+000;21NC00ALUM01;9;3;437434,5645;4476534,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+040;21NC04ALUM01;9;3;437439,3408;4476576,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+100;21NC10ALUM01;9;3;437441,7519;4476636,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+140;21NC14ALUM01;9;3;437427,7419;4476677,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+250;21NC25ALUM01;9;3;437394,8637;4476784,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+300;21NC30ALUM01;9;3;437378,1973;4476826,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+350;21NC35ALUM01;9;3;437358,5542;4476869,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+390;21NC39ALUM01;9;3;437352,704;4476912,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+440;21NC44ALUM01;9;3;437345,7215;4476957,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+480;21NC48ALUM01;9;3;437344,4007;4477000,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+530;21NC53ALUM01;9;3;437338,5505;4477045,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+570;21NC57ALUM01;9;3;437336,2861;4477089,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+610;21NC61ALUM01;9;3;437332,5118;4477132,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+860;21NC86ALUM01;9;3;437320,7842;4477382,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21NC88ALUM01;9;3;437295,1791;4477387,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21NC88ALUM02;9;3;437293,4145;4477396,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21NC88ALUM03;9;3;437294,2944;4477392,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+000;21RA00ALUM01;9;3;437326,6915;4477193,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+030;21RA03ALUM01;9;3;437324,3854;4477232,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+030;21RA03ALUM02;9;3;437360,6217;4477226,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+120;21RA12ALUM01;9;3;437321,8996;4477273,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+160;21RA16ALUM01;9;3;437320,4491;4477315,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+000;21RC00ALUM01;9;3;437371,3646;4477415,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+020;21RC02ALUM01;9;3;437333,9706;4477420,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+070;21RC07ALUM01;9;3;437302,6779;4477439,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+100;21RC10ALUM01;9;3;437319,187;4477478,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+110;21RC11ALUM01;9;3;437289,0982;4477481,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+160;21RC16ALUM01;9;3;437277,2898;4477521,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+020;21RE02ALUM01;9;3;437221,2004;4477548,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+070;21RE07ALUM01;9;3;437228,9666;4477504,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+110;21RE11ALUM01;9;3;437228,3032;4477462,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+120;21RH12ALUM01;9;3;437252,5772;4477300,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+130;21RH13ALUM01;9;3;437272,4474;4477259,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+000;21XC00ALUM01;9;3;437402,8864;4476537,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+060;21XC06ALUM01;9;3;437405,9526;4476592,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+100;21XC10ALUM01;9;3;437404,5178;4476632,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+150;21XC15ALUM01;9;3;437393,2507;4476678,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+190;21XC19ALUM01;9;3;437383,7798;4476710,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+220;21XC22ALUM01;9;3;437371,5329;4476743,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+270;21XC27ALUM01;9;3;437354,0607;4476788,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+310;21XC31ALUM01;9;3;437337,4049;4476823,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+350;21XC35ALUM01;9;3;437328,4239;4476870,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+440;21XC44ALUM01;9;3;437311,764;4476956,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+490;21XC49ALUM01;9;3;437309,4364;4477002,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+530;21XC53ALUM01;9;3;437305,7994;4477048,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+590;21XC59ALUM01;9;3;437303,2183;4477106,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+610;21XC61ALUM01;9;3;437302,5698;4477127,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+660;21XC66ALUM01;9;3;437294,749;4477172,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+700;21XC70ALUM01;9;3;437285,6689;4477215,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+850;21XC85ALUM01;9;3;437255,1993;4477361,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21XC88ALUM01;9;3;437263,0773;4477381,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21XC88ALUM02;9;3;437262,0417;4477387,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+880;21XC88ALUM03;9;3;437261,6221;4477391,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;21+890;21XC89ALUM01;9;3;437250,7893;4477404,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+050;22NC05ALUM01;9;3;437266,6622;4477560,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+100;22NC10ALUM01;9;3;437251,3029;4477609,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+150;22NC15ALUM01;9;3;437228,3721;4477649,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+190;22NC19ALUM01;9;3;437217,3829;4477692,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+240;22NC24ALUM01;9;3;437199,4022;4477734,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+290;22NC29ALUM01;9;3;437182,719;4477777,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+330;22NC33ALUM01;9;3;437163,9071;4477822,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+370;22NC37ALUM01;9;3;437151,8462;4477858,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+430;22NC43ALUM01;9;3;437138,4718;4477908,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+520;22NC52ALUM01;9;3;437113,0304;4478000,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+540;22NC54ALUM01;9;3;437098,547;4478016,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+570;22NC57ALUM01;9;3;437088,102;4478053,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+640;22NC64ALUM01;9;3;437056,6302;4478109,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+690;22NC69ALUM01;9;3;437033,0292;4478156,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+740;22NC74ALUM01;9;3;437012,7511;4478195,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+340;22RA34ALUM01;9;3;437112,227;4478410,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+370;22RA37ALUM01;9;3;437138,6368;4478412,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RA41ALUM01;9;3;437181,9987;4478422,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+430;22RA43ALUM01;9;3;437195,5765;4478423,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+440;22RA44ALUM01;9;3;437206,552;4478429,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+040;22RC04ALUM01;9;3;436993,4259;4478237,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+100;22RC10ALUM01;9;3;436979,033;4478296,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+120;22RC12ALUM03;9;3;436974,056;4478315,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+120;22RC12ALUM04;9;3;436974,3489;4478320,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+130;22RC13ALUM02;9;3;436974,6059;4478325,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+130;22RC13ALUM03;9;3;436974,8819;4478330,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+140;22RC14ALUM02;9;3;436975,3058;4478339,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+140;22RC14ALUM03;9;3;436975,1041;4478334,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+150;22RC15ALUM02;9;3;436975,6634;4478344,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+150;22RC15ALUM03;9;3;436975,9366;4478349,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+160;22RC16ALUM02;9;3;436976,452;4478359,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+160;22RC16ALUM03;9;3;436976,198;4478354,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+170;22RC17ALUM02;9;3;436976,746;4478364,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+180;22RC18ALUM01;9;3;436980,5386;4478371,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+210;22RC21ALUM01;9;3;436991,8314;4478392,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+230;22RC23ALUM02;9;3;437010,3031;4478406,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+240;22RC24ALUM01;9;3;437026,451;4478372,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+250;22RC25ALUM01;9;3;437033,3495;4478410,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+280;22RC28ALUM01;9;3;437056,3209;4478405,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+310;22RC31ALUM01;9;3;437076,415;4478394,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+330;22RC33ALUM01;9;3;437092,5864;4478377,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+360;22RC36ALUM01;9;3;437103,4325;4478357,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+380;22RC38ALUM02;9;3;437105,9859;4478333,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RC41ALUM01;9;3;437096,4169;4478312,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+440;22RC44ALUM01;9;3;437077,7788;4478298,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+470;22RC47ALUM01;9;3;437053,375;4478295,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+010;22RE01ALUM01;9;3;436646,4451;4479307,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+040;22RE04ALUM01;9;3;436659,4908;4479285,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+050;22RE05ALUM01;9;3;436669,6432;4479274,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+080;22RE08ALUM01;9;3;436680,318;4479253,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+100;22RE10ALUM01;9;3;436687,1252;4479231,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+120;22RE12ALUM01;9;3;436693,3134;4479207,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+150;22RE15ALUM01;9;3;436696,2528;4479183,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+170;22RE17ALUM01;9;3;436695,0924;4479160,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+200;22RE20ALUM01;9;3;436688,9813;4479138,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+230;22RE23ALUM01;9;3;436680,0133;4479116,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+250;22RE25ALUM01;9;3;436667,0884;4479093,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+280;22RE28ALUM01;9;3;436652,6454;4479077,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+300;22RE30ALUM01;9;3;436634,5213;4479064,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+330;22RE33ALUM01;9;3;436609,3519;4479049,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+350;22RE35ALUM01;9;3;436600,7683;4479028,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+370;22RE37ALUM01;9;3;436575,4947;4479003,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+390;22RE39ALUM01;9;3;436552,7755;4478994,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RE41ALUM01;9;3;436538,2236;4479037,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RE41ALUM02;9;3;436537,1814;4479023,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RE41ALUM03;9;3;436534,2239;4479029,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RE41ALUM04;9;3;436532,2074;4479032,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+410;22RE41ALUM05;9;3;436530,7287;4479035,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+420;22RE42ALUM01;9;3;436526,0235;4479043,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+430;22RE43ALUM01;9;3;436515,5379;4479060,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+440;22RE44ALUM01;9;3;436508,3297;4479040,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+460;22RE46ALUM01;9;3;436482,9108;4479043,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+460;22RE46ALUM02;9;3;436498,465;4479084,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+520;22RE52ALUM01;9;3;436426,1162;4479058,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;22+050;22RL05ALUM01;9;3;437239,6717;4478459,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
